Timestamp,vx,vy,vz,wx,wy,wz
1.82112,1.2e-05,2.9e-05,-1.1e-05,-1.8e-05,3.1e-05,4.8e-05
1.82611,2.3e-05,3.4e-05,-7e-06,-2.5e-05,5.9e-05,9.6e-05
1.83112,2e-06,1.1e-05,-0,-2.3e-05,-2.1e-05,-2.4e-05
1.83608,1.5e-05,5.1e-05,1.6e-05,6e-06,-4e-06,0.000108
1.84107,-0,1.2e-05,6e-06,-2.4e-05,-2.3e-05,4.2e-05
1.84611,-1.2e-05,-6e-06,2.5e-05,1.3e-05,-4.1e-05,-2.4e-05
1.85111,-1.2e-05,-2.2e-05,2.1e-05,-2.8e-05,-7e-06,-5.4e-05
1.85611,-6e-06,-1.7e-05,-8e-06,-2.4e-05,5e-06,-2.4e-05
1.86111,-1e-06,-1.2e-05,-6e-06,3e-05,-2e-06,-3e-05
1.86611,0,-3.1e-05,-8e-06,-9e-06,4.5e-05,-9e-05
1.8711,1e-06,-1e-05,-1.5e-05,2.6e-05,-1e-06,-1.8e-05
1.87611,1.2e-05,2.1e-05,-6e-06,-2.5e-05,3.6e-05,3.6e-05
1.88111,6e-06,8e-06,-4e-06,-6e-06,1e-05,1.2e-05
1.88611,1.2e-05,5.1e-05,4e-06,3e-06,-3.5e-05,0.000108
1.8911,6e-06,1.6e-05,1.2e-05,-1.5e-05,-3e-06,3.6e-05
1.89612,0,2.6e-05,1.9e-05,8e-06,-3.8e-05,8.9e-05
1.90107,-6e-06,4e-06,1.9e-05,-3e-06,-3e-05,-3e-05
1.90607,1e-06,1e-06,1e-05,-2.7e-05,2.1e-05,2.4e-05
1.91106,-1.3e-05,-1.8e-05,1.1e-05,-8e-06,-4e-05,-6e-05
1.91606,-1e-05,-6.3e-05,-8e-06,1e-05,4.3e-05,-0.000156
1.92106,-1e-06,-1.4e-05,-6e-06,-1.7e-05,1.1e-05,-2.4e-05
1.92607,-1e-06,-1.6e-05,-2.7e-05,1.4e-05,3.6e-05,-1.8e-05
1.9311,6e-06,9e-06,-1.5e-05,-1.3e-05,3.4e-05,1.8e-05
1.93614,1.4e-05,3.6e-05,6e-06,-0,3e-06,7.8e-05
1.94111,1.3e-05,3.1e-05,8e-06,-1e-05,-6e-06,4.2e-05
1.94612,-0,3.6e-05,1e-05,1.4e-05,-3.9e-05,0.000114
1.95111,-3e-06,1.1e-05,2.1e-05,-1.2e-05,-2.8e-05,2.4e-05
1.95609,0,4e-06,4e-06,7e-06,-5e-06,1.2e-05
1.96111,-8e-06,-2e-06,1.7e-05,-1.9e-05,-2.3e-05,-1.8e-05
1.96611,-1.8e-05,-4.8e-05,-8e-06,8e-06,1.2e-05,-0.000114
