Timestamp,fx,fy,fz,mx,my,mz
1.76985,-0.33433,-0.445237,-3.30667,0.168128,0.448469,-0.009649
1.77085,-0.339946,-0.451266,-3.52187,0.167933,0.448824,-0.008656
1.77185,-0.345112,-0.458048,-3.75816,0.167734,0.44937,-0.007362
1.77285,-0.350915,-0.464253,-3.85848,0.16737,0.449804,-0.007557
1.77386,-0.358774,-0.461513,-3.74251,0.167378,0.450223,-0.009284
1.77486,-0.351993,-0.459192,-3.58615,0.167389,0.450725,-0.010979
1.77588,-0.353186,-0.460607,-3.38925,0.167528,0.451181,-0.012748
1.77687,-0.362281,-0.448277,-3.16232,0.167918,0.451407,-0.014488
1.77786,-0.363563,-0.456928,-3.02992,0.168171,0.451584,-0.01492
1.77886,-0.348546,-0.456345,-3.11619,0.16835,0.4514,-0.013065
1.77987,-0.347509,-0.456157,-3.29512,0.168523,0.451327,-0.010646
1.78087,-0.346934,-0.455473,-3.51365,0.168701,0.451071,-0.00858
1.78187,-0.339108,-0.468112,-3.75237,0.16879,0.450952,-0.006538
1.78287,-0.346054,-0.472018,-3.88603,0.168766,0.450828,-0.005794
1.78387,-0.348221,-0.470924,-3.79019,0.168928,0.45054,-0.007641
1.78487,-0.343736,-0.473722,-3.60136,0.169061,0.450189,-0.010159
1.78588,-0.359857,-0.472609,-3.41138,0.168888,0.449984,-0.012886
1.78687,-0.35573,-0.467187,-3.17203,0.169237,0.449729,-0.01547
1.78787,-0.356808,-0.466251,-3.05739,0.169237,0.449527,-0.016656
1.78888,-0.349576,-0.46933,-3.15257,0.169386,0.449204,-0.015237
1.78987,-0.340534,-0.466036,-3.33076,0.169424,0.449363,-0.013031
1.79087,-0.33931,-0.475028,-3.53016,0.169534,0.449479,-0.010527
1.79187,-0.337225,-0.484503,-3.7706,0.169481,0.44969,-0.007736
1.79287,-0.33569,-0.486064,-3.87599,0.169477,0.450079,-0.006223
1.79386,-0.335815,-0.478143,-3.77297,0.169527,0.450259,-0.006885
1.79486,-0.342828,-0.474347,-3.57551,0.169217,0.45047,-0.008535
1.79587,-0.349593,-0.461858,-3.3666,0.168807,0.450584,-0.010598
1.79687,-0.349503,-0.45345,-3.12622,0.168371,0.450644,-0.013064
1.79786,-0.3413,-0.449491,-3.04148,0.167916,0.450669,-0.014163
1.79886,-0.339556,-0.441336,-3.13427,0.167658,0.450675,-0.013378
1.79988,-0.329932,-0.446688,-3.3408,0.167316,0.450827,-0.01173
1.8009,-0.328898,-0.456507,-3.52843,0.167418,0.451133,-0.009862
1.80186,-0.327182,-0.45802,-3.77906,0.167583,0.451447,-0.007188
1.80286,-0.328737,-0.466521,-3.87391,0.16817,0.45147,-0.006209
1.80386,-0.330628,-0.466518,-3.76179,0.168645,0.451563,-0.006765
1.80486,-0.340429,-0.462257,-3.55556,0.169141,0.451699,-0.008419
1.80588,-0.335901,-0.45607,-3.35917,0.169498,0.451257,-0.010072
1.80686,-0.337401,-0.45449,-3.10939,0.169334,0.450942,-0.012425
1.80786,-0.336979,-0.444185,-3.02487,0.16892,0.450451,-0.013409
1.80887,-0.328283,-0.446751,-3.12738,0.168431,0.449926,-0.012627
1.80986,-0.324842,-0.438801,-3.31319,0.167856,0.449933,-0.010951
1.81088,-0.329281,-0.451234,-3.50834,0.167134,0.449796,-0.009502
1.81186,-0.332749,-0.447693,-3.75618,0.166527,0.44986,-0.007344
1.81289,-0.330812,-0.44859,-3.8391,0.166205,0.45005,-0.006448
1.81387,-0.331851,-0.448677,-3.7256,0.166358,0.450135,-0.007319
1.81486,-0.3393,-0.444392,-3.51912,0.166212,0.450254,-0.008641
1.81587,-0.340777,-0.443469,-3.32384,0.166368,0.45014,-0.009762
1.81687,-0.342657,-0.433432,-3.10724,0.166587,0.449838,-0.011288
1.81786,-0.344197,-0.431248,-2.99451,0.166757,0.449355,-0.011832
1.81886,-0.337132,-0.426033,-3.08864,0.166964,0.449036,-0.010837
1.81988,-0.335962,-0.433738,-3.27482,0.16676,0.448767,-0.009278
1.82087,-0.335841,-0.442308,-3.48096,0.166871,0.448697,-0.008064
1.82188,-0.328398,-0.446722,-3.71778,0.167018,0.448583,-0.006768
1.82287,-0.342211,-0.456161,-3.84918,0.16679,0.448789,-0.006775
1.82387,-0.351642,-0.461135,-3.74322,0.167064,0.449026,-0.00873
1.82487,-0.360571,-0.457851,-3.55503,0.167232,0.449347,-0.01104
1.82587,-0.362871,-0.458221,-3.35753,0.167539,0.449523,-0.01313
1.82686,-0.365117,-0.450101,-3.12947,0.167903,0.449698,-0.015299
1.82786,-0.359077,-0.454595,-3.02776,0.168191,0.449831,-0.015649
1.82886,-0.350891,-0.45069,-3.13457,0.16839,0.44989,-0.013705
1.82986,-0.349163,-0.451946,-3.3245,0.168554,0.450196,-0.010979
1.83088,-0.339495,-0.448314,-3.52348,0.168435,0.450258,-0.008466
1.83187,-0.337626,-0.457856,-3.76308,0.168382,0.45047,-0.005995
1.83286,-0.343023,-0.463167,-3.876,0.168026,0.450713,-0.005233
1.83386,-0.343425,-0.463411,-3.76028,0.167857,0.450792,-0.006741
1.83486,-0.351742,-0.459524,-3.5808,0.167708,0.450918,-0.009373
1.83586,-0.367622,-0.459103,-3.38072,0.16753,0.4509,-0.012093
1.83687,-0.362402,-0.454462,-3.1299,0.167552,0.450825,-0.014987
1.83786,-0.371016,-0.458272,-3.0565,0.167677,0.450776,-0.015999
1.83886,-0.364415,-0.461817,-3.16125,0.167983,0.450554,-0.014913
1.83987,-0.357838,-0.465125,-3.34969,0.168456,0.450251,-0.012934
1.84088,-0.35081,-0.469186,-3.55922,0.168926,0.450138,-0.010655
1.84188,-0.343796,-0.48276,-3.80046,0.169491,0.450314,-0.007982
1.84287,-0.352239,-0.486027,-3.8953,0.16995,0.450101,-0.006889
1.84387,-0.339537,-0.48555,-3.77199,0.170276,0.449994,-0.007753
1.84488,-0.355011,-0.484235,-3.58453,0.170106,0.449786,-0.009517
1.84589,-0.356019,-0.475175,-3.38597,0.169997,0.44967,-0.011699
1.84688,-0.356821,-0.465655,-3.14582,0.169729,0.44945,-0.014165
1.84785,-0.354615,-0.457575,-3.06082,0.168979,0.449519,-0.015151
1.84885,-0.351616,-0.458623,-3.17354,0.168336,0.449705,-0.014275
1.84985,-0.348399,-0.460124,-3.35987,0.167855,0.449997,-0.012501
1.85087,-0.338055,-0.457672,-3.55777,0.167568,0.450339,-0.010309
1.85187,-0.335898,-0.459545,-3.78707,0.167568,0.450742,-0.007937
1.85286,-0.334773,-0.461377,-3.87251,0.167721,0.451227,-0.00641
1.85385,-0.342885,-0.466705,-3.76065,0.167994,0.451648,-0.006755
1.85485,-0.344074,-0.458113,-3.55506,0.168203,0.451725,-0.007974
1.85585,-0.346371,-0.448475,-3.34886,0.16858,0.451523,-0.009512
1.85686,-0.34096,-0.443008,-3.10982,0.168609,0.451259,-0.01177
1.85785,-0.341868,-0.441109,-3.02521,0.168457,0.450774,-0.012976
1.85885,-0.333804,-0.444142,-3.13728,0.168125,0.450349,-0.012527
1.85985,-0.332151,-0.443974,-3.33226,0.167816,0.450175,-0.0114
1.86085,-0.330937,-0.453325,-3.52693,0.167601,0.450286,-0.010496
1.86186,-0.321713,-0.450085,-3.78492,0.167482,0.450358,-0.008677
1.86285,-0.328823,-0.454825,-3.85819,0.167609,0.450513,-0.007887
1.86386,-0.322534,-0.450626,-3.74502,0.167797,0.45055,-0.00865
1.86485,-0.337948,-0.450471,-3.54043,0.167939,0.450724,-0.009444
1.86585,-0.331465,-0.444795,-3.33592,0.167972,0.45046,-0.010123
1.86687,-0.333123,-0.434562,-3.08982,0.168191,0.450153,-0.011302
1.86786,-0.339295,-0.421003,-3.00841,0.167957,0.45,-0.011222
1.86885,-0.330584,-0.423833,-3.123,0.167628,0.449573,-0.00981
1.86985,-0.328298,-0.423199,-3.30842,0.167161,0.449298,-0.008349
