Timestamp,fx,fy,fz,mx,my,mz
1.95084,-0.085352,0.000661,-3.18404,-0.098089,0.36719,-0.008831
1.9518,-0.078922,0.001805,-3.37265,-0.097905,0.365742,-0.006511
1.95281,-0.07939,-0.001201,-3.56259,-0.097754,0.364342,-0.003659
1.95381,-0.073072,-0.016413,-3.80498,-0.097521,0.362802,-0.000213
1.9548,-0.0823,-0.015071,-3.9022,-0.097027,0.361451,0.001858
1.95579,-0.085414,-0.010723,-3.82113,-0.09652,0.360412,0.001611
1.9568,-0.08893,-0.006619,-3.62434,-0.096181,0.359452,-0.000143
1.9578,-0.107969,-0.010732,-3.41617,-0.09575,0.358499,-0.002428
1.9588,-0.110557,-0.008994,-3.1852,-0.095752,0.358098,-0.005442
1.9598,-0.10519,-0.003154,-3.04813,-0.095715,0.357657,-0.007463
1.96079,-0.097248,0.001213,-3.12994,-0.095836,0.35752,-0.007099
1.9618,-0.094926,-0.009184,-3.32521,-0.096219,0.35791,-0.005875
1.9628,-0.084323,-0.008311,-3.53243,-0.096517,0.358633,-0.004019
1.96379,-0.079691,-0.013854,-3.77224,-0.096863,0.359975,-0.001341
1.9648,-0.083015,-0.023498,-3.91817,-0.097247,0.361355,0.000344
1.96581,-0.080553,-0.012669,-3.81566,-0.097337,0.362953,-0.000117
1.96681,-0.078767,-0.010017,-3.61982,-0.09749,0.364538,-0.001359
1.96783,-0.077653,-0.006808,-3.43239,-0.097639,0.365936,-0.003248
1.96881,-0.083195,0.001335,-3.19243,-0.098082,0.367183,-0.005621
1.96981,-0.089007,0.010279,-3.07661,-0.098351,0.368164,-0.007133
1.97081,-0.072418,0.007946,-3.1689,-0.098675,0.368634,-0.006571
1.97181,-0.069417,0.006376,-3.35439,-0.099156,0.368927,-0.005118
1.97281,-0.06112,0.002625,-3.55214,-0.099167,0.368707,-0.003141
1.97381,-0.060182,-0.004781,-3.79084,-0.099205,0.368352,-0.000985
1.97481,-0.068327,-0.014356,-3.91562,-0.099109,0.367564,0.0002
1.97581,-0.064739,-0.00606,-3.81411,-0.09841,0.366572,-0.000246
1.97681,-0.069195,-0.009204,-3.61777,-0.097962,0.36533,-0.001895
1.97781,-0.080883,8.8e-05,-3.42066,-0.097431,0.364142,-0.003861
1.97881,-0.078671,0.002044,-3.17238,-0.096946,0.362655,-0.005998
1.97981,-0.090013,0.003612,-3.04879,-0.096465,0.361283,-0.006956
1.98081,-0.084819,0.003714,-3.14247,-0.096134,0.360114,-0.00617
1.98181,-0.08517,0.006663,-3.32975,-0.095942,0.359287,-0.004392
1.98281,-0.09201,-0.004276,-3.54701,-0.09601,0.35879,-0.002644
1.98381,-0.089764,-0.012396,-3.77507,-0.096375,0.358615,-0.000476
1.98482,-0.081444,-0.016384,-3.88913,-0.096552,0.358477,0.000608
1.9859,-0.088897,-0.012749,-3.78577,-0.096537,0.358706,-0.000162
1.98682,-0.095018,-0.010066,-3.58807,-0.097015,0.359197,-0.001813
1.98781,-0.095008,0.004196,-3.39134,-0.096926,0.359937,-0.003472
1.98881,-0.094162,0.009377,-3.15217,-0.097224,0.360852,-0.005631
1.98981,-0.093264,0.021875,-3.05832,-0.097142,0.361984,-0.006739
1.9908,-0.082397,0.021819,-3.17175,-0.097613,0.362976,-0.005768
1.99181,-0.071752,0.01179,-3.35847,-0.097829,0.36436,-0.004122
1.99281,-0.075927,0.01149,-3.53476,-0.097986,0.365468,-0.002567
1.99381,-0.071966,0.006504,-3.78299,-0.098328,0.366624,-0.000537
1.99481,-0.077265,-0.001742,-3.91762,-0.098382,0.367634,0.000513
1.99582,-0.076976,-0.00343,-3.8129,-0.098561,0.368092,-0.000687
1.99681,-0.078233,-0.003062,-3.62579,-0.098569,0.368072,-0.002457
1.99781,-0.079725,-0.001875,-3.41843,-0.098573,0.36786,-0.004207
1.99881,-0.083426,0.001532,-3.17952,-0.098242,0.367085,-0.006571
1.99981,-0.079464,0.001243,-3.07515,-0.097925,0.366084,-0.00787
2.00086,-0.081095,0.004796,-3.15902,-0.097574,0.365155,-0.00697
2.00182,-0.081902,0.008369,-3.35556,-0.097377,0.364141,-0.005519
2.00281,-0.076544,-0.000472,-3.5534,-0.096943,0.363079,-0.003756
2.00381,-0.077127,0.002775,-3.7932,-0.096585,0.362167,-0.001381
2.00481,-0.086574,-0.005958,-3.89827,-0.096163,0.361195,-0.000182
2.00581,-0.088402,-0.011443,-3.79585,-0.096046,0.360521,-0.000627
2.00681,-0.097922,-0.012603,-3.60016,-0.095909,0.359889,-0.001849
2.00781,-0.106745,-0.005822,-3.41411,-0.095876,0.359351,-0.003183
2.00881,-0.100942,0.000803,-3.1756,-0.096,0.358798,-0.005113
2.00981,-0.101604,0.002139,-3.05055,-0.096158,0.358497,-0.006287
2.01081,-0.092561,0.005332,-3.16332,-0.096446,0.358643,-0.005629
2.01181,-0.089951,0.002604,-3.34827,-0.096776,0.359224,-0.004503
2.01281,-0.073103,0.008049,-3.5443,-0.096878,0.359807,-0.003173
2.01381,-0.083751,0.002853,-3.79164,-0.09723,0.361064,-0.001464
2.01481,-0.074391,-0.006701,-3.9053,-0.097287,0.36235,-0.000721
2.01581,-0.080412,-0.007473,-3.80207,-0.097303,0.363715,-0.001506
2.01681,-0.079934,-0.004107,-3.61686,-0.097129,0.36512,-0.00276
2.01783,-0.085775,-0.003139,-3.41021,-0.097459,0.366085,-0.00409
2.0188,-0.078742,-0.001252,-3.18307,-0.097455,0.366767,-0.005726
2.0198,-0.085087,0.001337,-3.08031,-0.097607,0.367276,-0.006177
2.02079,-0.075587,0.003906,-3.18382,-0.097899,0.367609,-0.005192
2.0218,-0.059133,-0.004769,-3.36981,-0.098262,0.367518,-0.003633
2.0228,-0.051477,-0.008593,-3.5347,-0.098275,0.367296,-0.002593
2.0238,-0.050062,-0.008255,-3.81255,-0.098418,0.367041,-0.000895
2.0248,-0.050997,-0.00677,-3.91475,-0.098241,0.366585,-0.000657
2.02582,-0.060947,-0.008585,-3.79015,-0.097945,0.366061,-0.001944
2.02681,-0.071992,-0.009098,-3.60426,-0.097482,0.365249,-0.003498
2.02781,-0.074876,-0.004527,-3.39791,-0.097301,0.364189,-0.004919
2.02881,-0.08547,0.004736,-3.15164,-0.096933,0.363083,-0.006199
2.02981,-0.080422,0.014168,-3.05011,-0.096707,0.361795,-0.006312
